post	label	language
@Fabada_Heydrich Presumono il tuo genere in base al tuo aspetto fisico. Sono fascisti transfobici e omofobi.	1	it
Questo è il tipo di immigrazione che lascia il resto dei venezuelani in una pessima posizione. Sfortunati! https://t.co/aCv9hiHXmd	1	it
@ElHoyoDeKook @Dangelisa @MiaTambussi Lasciala in pace, è chiaro che questa è un'altra femminizina che la sostiene solo perché è una femminizista	1	it
"NESSUN LEADER ARABO PUÒ CONCEDERE GERUSALEMME. Secondo quanto riferito, il re saudita Salman bin Abdulaziz si occuperà della ""politica palestinese"" dell'Arabia Saudita, suggerendo una differenza tra il re e suo figlio,... https://t.co/FUHr0XAEbk"	0	it
Poi quando diciamo loro che non siamo le loro scimmie da luna park e che yaoi è omofobo, siamo SJW di merda e vediamo se moriamo.	0	it
Bellissimo promemoria che Julian Casablancas non è stato accusato di molestie o stupri oki casamosno	0	it
Forse non mi deluderà affatto perché mi sto comportando come una stronza, questo idiota verrà a dirmi qualcosa, è ora di andare da qui.	1	it
Può mio padre smettere di essere un fottuto razzista?	1	it
@AlejoParSw Quanto sarebbe delizioso se volessi mangiarlo	0	it
Quando un uomo uccide una donna è un figlio di puttana ma quando una donna uccide un uomo la lodano solo perché è una donna e ha un bel corpo	0	it
La Russia ha confermato di aver inviato agli Stati Uniti un'offerta di #cooperazione per risolvere la crisi dei #rifugiati siriani e lo sminamento delle aree recentemente liberate dalla presenza #jihadista nella repubblica araba 👏🏼👏🏼 https://t.co/qtnMETYxLN	0	it
@twocomunica E se non Billy the Kid, quelli dell'ETA sono cattivi e il terrorismo di stato franchista è fantastico. Ci sono ancora i figli degli assassinati dal regime franchista, non tutto è Miguel Ángel Blanco.	0	it
VIDEO: La lobby gay attacca il #LibertyBus in Messico con vernice, uova e pietre https://t.co/NnCNfPzO7I   …	0	it
&gt; così che un ragazzino subnormale mi fa esplodere il cellulare con una palla, mentre io sono seduto su una panchina dove una palla non significa niente	1	it
"La ""Guardia"" Nazionale del #Venezuela del dittatore Maduro opprime con armi da fuoco i manifestanti dell'opposizione a #Caracas. https://t.co/sR5bB3bcIU"	0	it
Che cazzo, è super razzista.	0	it
Scambio facciate con immigrati e regalo Valley of the Fallen.	0	it
Donna Fail I https://t.co/j57X2pTafA	0	it
@LuisJaRuiz13 @sonylopezlopez6 @A3Noticias Forse @a3noticias presuppone che il franchismo e la costituzione siano la stessa cosa.	0	it
@anaisbernal Se non hai un conto in Svizzera...non vali😢😢	0	it
@emjuarez7 Sei la mia puttana preferita 😪	1	it
Ciudadanos diventa il leader della destra in Catalogna, secondo Escolar. Prendi nota, cintura-rossa-già-arancione: sei già fascista.	1	it
"Notizie da Cuba, secondo CiberCuba Putin vieta i meme in cui appare come un ""pagliaccio gay"" https://t.co/IuarYwSPTs"	0	it
Un sacco di stato ma non mi dici niente in faccia, sei più che uno stupido di quanto ne prenderò uno, stronza	1	it
Mi sono venute le mestruazioni, credo che mi metterò a piangere, lo giuro, ho anche pensato che con la mia sfortuna potevo rimanere incinta di quell'idiota.	0	it
@yaksiisidro Sei una troia con un cuore enorme, meriti tutti i peni più grandi del mondo bb👅❤️	1	it
Sì... Che siete atei e moralmente superiori... Sì... Questo lo sappiamo già.	0	it
Cammina modello puttana che sei divina	1	it
Non erano profughi, quindi. https://t.co/2sgIkHx1Ja	0	it
- Facciamo cose naziste. Ci sostieni? - Sei pazzo??!! Fottuto Hitler. - Che Hitler. È per l'Ucraina. - Roba da patriota? - Chiaro. - Ah ok.	0	it
@Dlagox non sai quanto	0	it
@joseleatleti purtroppo ancora non danno i Goya per il semplice fatto di essere subnormali. Dovrebbero iniziare	1	it
Vediamo qualcosa che fai oscillare. Il patriottismo non è la stessa cosa del fascismo. Per favore leggilo.	0	it
@davidmurillob @el_pais E se non lo otteniamo ci picchieranno... Questo fascista simpatizza con il PSOE, quindi puoi farti un'idea di cosa ci aspetta.	0	it
Adesso potrei dormire tranquillo, ma devo andare in arabo, el amour.	0	it
"""VOX: """"I nostri rifugiati sono i nostri giovani che hanno dovuto lasciare con la forza la Spagna per lavorare. Per VOX sono i primi."""" 👏👏 https://t.co/WG5RBjZUnu"""	0	it
.@RealBetis Sostieni i nazisti di merda a parte i sessisti? Che peccato #Zozulya https://t.co/WeLDa1Cw3u	1	it
Il vicino succhia il cazzo, stai zitto, canti orribilmente, la puttana che ti ha partorito	1	it
@GustavoOrozcoH Non hanno insegnato le buone maniere a quella stronza anti-fujimorista del forum di San Paolo? Sta offendendo milioni di elettori	1	it
Voglio picchiarti perché sei un idiota e poi darti un bacio. 🙂	0	it
@BillieVacations Diremo a tua figlia cose belle di te, come come hai picchiato il cane UAB. Sarà orgogliosa della sua defunta madre.	1	it
@Aprosex @anagailo1 @DoctoraGlas @TowandaRebels Dalla sua figa bruna, e tutto per non aver guardato il fottuto studio dell'UNODC per l'Europa.	0	it
@PatonGuzman sei una vera merda, puto, merda tra la merda, ecco perché i fottuti Argentos, miserabili sudaka, sono odiati, per feccia come una scimmia sorete mal nata	1	it
Non sono razzista, ma è una scusa per la sinistra per introdurre una cultura radicale e violenta in Spagna eliminando la religione https://t.co/xKQc53pnLg https://t.co/NHi1Tl8teu	1	it
@Mery_pq finché la gente non capirà cosa sono i punti di vista e che in questa vita non tutto è bianco e nero, andiamo xD	0	it
Ho sempre amato come, per i fascisti nazionali, il cinema spagnolo sia spazzatura e il cinema straniero sia il migliore. Cose della vita #Goya2017	0	it
... immigrazione... populismo... Rivera... Casado... quattro gambe 'per' una panchina... https://t.co/57uOmk5PYE	0	it
@isgue_ Ma se è gratuito usa mamon	0	it
Rilevato il primo mongolo. https://t.co/4Dp6KoAhMb	1	it
Maya Khelladi, direttrice dell'ufficio di rappresentanza CaixaBank a Dubai, esamina le opportunità per l'economia degli Emirati Arabi Uniti: https://t.co/yMgwKOccRu	0	it
Di cosa è morta Cenerentola? Che a mezzanotte il suo tampax si trasformò in una zucca.	0	it
Ragazzi, vi consiglio di guardare i video su questo canale e di guardare i video di Middle Ground. Chiedi a persone con punti di vista diversi di sedersi per parlare di questi argomenti e, credimi, sono stati i migliori video che abbia mai visto. ci sono immigrati pro-Trump, pro-aborto e pro-vita https://t.co/7357CyNKuZ	0	it
#QueenOfTheSouth sta recuperando #rip El Güero	0	it
@tamaraasavio ahahahaha sono una tremenda idiota infastidisco il tuo povero tweet ahahahaha me + <3	0	it
Devi essere subnormale, sul serio.	0	it
@Martukkki @mividaconmi @yodominguez È che la lotta della puttana libera denuncia lo sfruttamento sessuale. Non ha niente a che fare con questo! A causa dello sfruttamento della manodopera nell’industria tessile, aboliremo l’industria tessile? No. Perseguiremo lo sfruttamento	0	it
@carmencarbo Ciao Carmen. Se lo consideri senza complessi, ti racconterò del mio viaggio da emigrante spagnolo in Cile e delle difficoltà che incontro ogni giorno visto che qui la cosa dei documenti per tutti non funziona. Piuttosto il contrario. A tua disposizione.	0	it
@MrKalimotxo @DisorientateDuck @DayoScript Sì, ma le molestie e gli omicidi per resistenza allo stupro sono molto maggiori tra la popolazione femminile che in quella maschile. Le donne vengono uccise di più per il semplice fatto che ci sono ancora solo persone malate	0	it
@crisairos69 Ebbene, cominciate ad insultare, offendere, umiliare e imprigionare il 52%, coloro che non sono catalani ma anti-catalani.	0	it
@0071kv Non imbrogliare. Nei voti di C la prima forza, il blocco indipendentista, è la più forte	0	it
@As_TomasRoncero @diarioas cosa hai fatto nella mia città, figlio di puttana, non vogliamo nazisti come te nel mio paese, è un peccato che non ci sia, un giorno ti prenderò	1	it
#EleccionesCataluna Ah, allora ha vinto un partito non indipendentista, ma gli indipendentisti hanno più deputati in Parlamento, anche se i non indipendentisti vincono in voti, ma ci sarà un presidente indipendentista... Tutto è molto chiaro per il futuro , ascolta 😂😂😂	0	it
Qualcuno ha scritto che sia il machismo che il femminismo sono ugualmente cattivi. Non so se ridere della sua ignoranza o piangere perché ce ne sono altri come lui.	0	it
Il cyberbullismo e la violazione della privacy sono reati gravi. #SEGNALALO	0	it
@ainoatundidor3 Stai zitto, q tu se q t presenti. Pezzo di puttana	1	it
Che tu possa lasciare in pace tuo padre, facha @SitaHarley	1	it
@AntonelllaAbi @PridaFloor Stai zitta, stronza, e trascinavi l'ala di Maldonado così sh	1	it
#Live Maggioranza indipendentista ma vince Arrimadas https://t.co/iFnSMuDVVf #EleccionesCataluña https://t.co/4qy4bniyNS	0	it
Dove migreremo quando l’Europa sarà islamica e gli Stati Uniti latini? #immigrazione	1	it
"Il cognato di @inesarrimadas chiama @CiudadanosCs ""fachas"" https://t.co/lZWuRByQmw #21D #DiadelaConstitucion #6Diciembre"	0	it
Un mondo di bionde; dominato da una bruna! (Il grande dittatore)	0	it
@gekike Stai zitto! Cagna insensibile.	1	it
"Sono le 3 del mattino. Cibo sporco e il film ""La spada magica: Alla ricerca di Camelot"". Ti dico tutto, TUTTO."	0	it
@pacomarhuenda Paco a questo punto non ci interessa purché ci dimentichiamo del PP e del suo stato fascista	1	it
Puigdemont infrange tutte le aspettative e guida il blocco indipendentista https://t.co/CmwtbEqOHO tramite @_infoLibre	0	it
@rmsanchez8 @Alexzerobcn @cristina_pardo è che ci sono un numero impressionante di fascisti, i ricchi perché fa loro comodo e i poveri perché sono degli idioti	0	it
Avere una disabilità visiva non è un impedimento a ballare la danza araba. Paola Román, Indira Pereyra, Iara Viñals compongono l'Ashaki Hafsa Ballet e insieme alla loro Prof.ssa Evelyn Baigorria ci mostrano che quando c'è... https://t.co/rImbjGRvVK	0	it
Detenzione preventiva contro il capo della polizia accusato di stupro e molestie sessuali - Nella prima udienza, il Giudice di Pace di Guazapa, ha deciso oggi di mandare in carcerazione preventiva l'ispettore della Polizia Civile Nazionale, Pablo de la Cruz Díaz Bernabe, che. .. https://t.co/jK51nEYcXV	0	it
#Daraa Non si sa con certezza se il pensiero dell'arabo riveda le cose che ha visto, o quelle che ancora restano da vedere... https://t.co/lJtUZGS2S2	0	it
È perché non sono gay?	0	it
@poetscryforaby, la tua ridicola argomentazione secondo cui coloro che mangiano carne sono ipocriti se criticano i nazisti è una grande sciocchezza.	0	it
@elisacarrio La conchiglia di tua madre, figlia di mille puttane!!! Niente di più, non te lo meriti	1	it
Non sapere leggere, parlare o comprendere le lingue arabe è un po’ frustrante quando mi imbatto in libri con disegni incredibili o libri di poesie impossibili da capire. Voglio, ad un certo punto della mia vita, imparare anche solo un po' a conversare in arabo.	0	it
@CristinaSegui_ E se apri la porta e lasci il posto a una signora, sei un facha sessista	0	it
Non avrei mai pensato che un episodio di Dr. House mi avrebbe fatto piangere così tanto 💔 Amber, eri una stronza ma non te lo meritavi 😞	1	it
@FaunaFeminazi Grazie, grazie!	0	it
Perché le prugne nere sono rosse quando sono verdi? https://t.co/yhij50R2ot #citazionidivertenti #umorismo	0	it
@MarHuidobro sei la madre puttana di un assassino con un gene di sinistra e separatista!!!	1	it
Questi sono i poveri rifugiati di Carmena, Ada Colau e Pedro Sánchez. Vediamo cosa diranno, quando cominceranno a uccidere e stuprare come hanno già fatto con le donne qui. https://t.co/x3Kz7Il7ro	1	it
@Envvicio Le persone che pensano che io sia subnormale sono qualcosa xd	0	it
Pablo Hasel è un idiota, rappresenta solo se stesso... Un personaggio.	1	it
@giiiiiiiil99 @maria94betis Se la mia ragazza è una giocatrice del Siviglia è una puttana ma è quello che ha cantato	1	it
Ciao, ho saputo che Hinata è per metà irlandese, che Tsukki è per metà francese e Yamaguchi è per metà latino &gt;&gt;&gt; mi drogo	0	it
#EleccionesCataluna il voto indipendentista HA PERSO IN VOTI e ha MENO SEDI rispetto al 2015. Il voto non indipendentista HA VINTO LE ELEZIONI IN VOTI; Che il discorso di nessun perdente possa corrompere la VERITÀ.	0	it
@anto07ro ti sopporto sempre, stai zitta, mña sì stronza	1	it
#DIRECT📡#21D La #CUP, il gruppo indipendentista di Carles Riera, ottiene quattro seggi e ne perde sei rispetto alle elezioni del 2015 in #Catalogna https://t.co/lvXoIDa2BY	0	it
PERCHÉ MI LAMENTI CI SONO MIGLIAIA DI DONNE CHE DICONO DI AMARMI MA SEI TU LA PUTTANA CHE CAVALCO SEMPRE A LETTO	1	it
@erreleny @Fel_blan Bella descrizione, anche se hai dimenticato di dire la stronzata morale. Tutti devono INSEGNARTI ed EDUCARTI con la loro fottuta puttana morale. È una serie molto millenaria.	0	it
@LaJornadaMaya Se denunciano molestie sessuali, tolgono i loro diritti sindacali. Quando nasci idiota non hai scelta. @Observa_Tuimss @Tu_IMSS	0	it
La Lega identifica 17 bukaneros e sporgerà denuncia penale per oltraggio al nazista. Mi sono persa la denuncia della Lega contro altri gruppi	0	it
"Un altro argomento su ""ingerenza negli affari interni"". I governi arabo e paraguaiano ""stanno seguendo la stessa strada con gli ambasciatori britannici e canadesi. Perché? https://t.co/bpEAHoZaIM"	0	it
La Fondazione Francisco Franco propone di eliminare le concertine dal recinto di Ceuta e di imbrattare il confine con pancetta di maiale per evitare che i Mori ci mangino.	1	it
@HARDWELL @radionovaera non ricordarmi che devo vederti, subnormale	1	it
Aula 21, ragazza con un maglione giallo a strisce. Non me ne frega niente di quello che ottieni all'esame. Per favore stai zitto 😥	0	it
Senti, mi hai stufato dei tuoi stupidi tweet, se ti dicono di bloccarli e di stare zitto, brutta bocca, perché amico, è una cosa seria @EliaaNavarro, se sei così 'maturo', dovresti sappi che ignorare è la soluzione ai problemi...	0	it
Vin Diesel emozionato per la morte della socialista Carmen Chacón. https://t.co/lUat53yZJS	0	it
COSA MI ASPETTANO I SUDACA @Argentina ASSUMI CALVO DE ALMEYDA GETTA LA DISOCCUPAZIONE	1	it
Ma che stronza subdola la puttana nera HAHAHAHA #THEWALKINGDEAD	0	it
Maestri della manipolazione e pecore che la diffondono. Paura razzista del povero immigrato!!! Chiedi al turista americano chi lo ha spaventato. https://t.co/dFp0CSFEfU	1	it
