post	label	language
اين مهنيتك يا أصلع يا عبد المال شكرا لحقدك المدفون تفه على مارسال غانم	1	arab
عيلة كتاب عدل من ثلاث اشقاء بالنتائج الاخيرة هم غرايس عصام نعيم آلان عصام نعيم وايلي عصام نعيم جبران باسيل والنعم	0	arab
روحي عالمطبخ ياكلبة الدب	1	arab
عالم عم تموت جوع وحرق وبرد وتفجير مختلف أنواع الموت موجود ببلادنا لما حدا يفتح تمو بيقلولو خراس انت برا البلد لا عيني مارح نخ…	0	arab
كيف كل زمن وإله أتباعه الزقيفة بإيام الإحتلال السوري للبنان، كان أشهرهم ناصر قنديل زال الوجود العسكري وتبخ… 	0	arab
جبران باسيل لل بدنا نعلم أميركا ولندن يمشوا الدولة بلا ميزانية، ولَك وين ما راح جرصة	0	arab
أنا لا يمثلني جبران باسيل أن يكون وزير خارجيتي اذا كتير حابب تطبع مع إسرائيل ما في مشكلة معاليك	0	arab
كلمة بتاخدن كلمة بتجيبن 	0	arab
شعب تافه وسخ بلا أخلاق وبلا شرف تفه يا عيب الشوم عليهم	1	arab
شراء الذمم مصيبة 	0	arab
شو لبنان ملك بيك او ملك غيرك شو جايي عالجاهلية هوي 	0	arab
تشبث اللاجئون بكل شيء يثبت انتماءهم كي يرثه ابناؤهم من بعدهم،هكذا أصبحت كروت المؤن وثائق تدل على الهوية والميراث،بل… @url	0	arab
عالحق ما حقها شي   تحياتي 	0	arab
روح عَ دمشق يامان شو بعدك ناطر هههههههههههههههههههههههههههههههههههههههههههههههههههه       	0	arab
ظل التحرش في نظر الانثي تحرشاً حتي يقوم بيه الرجل المناسب .... فيصبح غزل	0	arab
حترق كرت جبران باسيل من فترة وهلق مسايرة فقط لاجل الجنرال	0	arab
هيدا أكيد ما في شي حيغير وليك ح إحكي جملة خارج قناعاتي برافو عليه جبران باسيل في قصة بنك سيدروس بشك…	0	arab
@user يعني ايه متبرجه دي !	0	arab
مين هالشيخ ،، ومين وهاب ومين طلال ،، مع بعضن مش مخلصين لا بالدنيي ولا بالآخرة ،، مااااا في متل… 	0	arab
@user هذا خمار خنزير ابن ستين كلب هذا العلاونة	0	arab
@user يبدو ان ال الشيخ خنازير ترعرعرت في نفس الزريبة يا سادة يا كرام	1	arab
احذر يا أهلي. ..المفاجأة تتوالى في بطولة افريقيا. .خروج الوداد ومازيمبي @url	0	arab
ويطولنا بعمرك شيخ الجبل 	0	arab
لعل من يتعظ 	0	arab
العهد القوي الفنان زين العمر أحب جبران باسيل  ومحبتي له نابعة من محبتي للوطن  وهو رجل دولة ناجح عم يشتغل 	0	arab
كانت دمشق مثل ماحكى النواب لحد مااستلموها بيت الاسد ودمشق لم تعد دمشق واصبحت بيد الاسديه	0	arab
@user ولو مجلهاش عرسان تبقي بايرة ووحشة ومحدش بيبصلها أنة الشعب المصري ياسادة	0	arab
اشترى جبران باسيل خمس عشرة بقرة زرع عشر وترك الباقي يلعبون في الثلاجة فماهي كمية الزيت الموجودة في البيض	0	arab
قبل أن يصل جبران باسيل إلى الخارجية كنت أتمنى وصول وزير ديناميكي شجاع قادر على الدفاع عن الثوابت الكيانية	0	arab
اللي عملو للبنان جبران بدن سنة تيعملوا ربعو	0	arab
ولاك حيوان بدوي نحن بسوريا اذا حدا بقول ديني علوي او سني مندوس ع راسه نحن دينا سوريا يا كر يابدوي	1	arab
والله انا متفاجئة كيف بعدو مطول بالو عليك وهذا يحسب له   	0	arab
وئومي دخلك ما علقت عالمنظر الميليشيوي يلي صار قدام بيت حسن يعقوب يا شريف يا عفيف فينا نعرف ليش؟؟؟؟ 	0	arab
@user مهوب حرام ولا خطاء سواقة الحريم اللي يشوف نفسة انه بحاجة يسوق ــ انا كل يوم الصبح اشوف ٥ حريم يسوقن	0	arab
شو رايك تحلوا عنا وخلولنا هل وطن؟ 	0	arab
@user يا جماعة الخير والله ثم والله ان الكلب هذا اكرمكم الله برقبة خنزير قطر وخنزير تركيا والخنزير الكبير… @url	1	arab
الرئيس ميشال عون تعرض لحملات شيطنة لسنين عديدة حملات عنيفة	0	arab
نهبتني فامض على أثري لا تترك بعضي لأتعاسي 	0	arab
فهمنا انك عم بتتمنى على وليد بك عدم التدخل بالقضاء بس ما خبرتنا كيف عرفت انو الأدلة واضحة عند القاضي؟ 	0	arab
بكلشي بتدحشي حالك عااساس بهمك الشان العربي ومحروق دمك عالشعوب العربيه	0	arab
هدا الشعب اللي طرد الاسرائيلي ، لازم يصحى يوم ويطرد أصحاب المواكب ، لبنان كان درة المنطقة ، مو حرام… 	0	arab
يا عنتر مين عنترك العقاب لوهاب وهاب قاتل ابو دياب 	0	arab
ولله ستحي شوي ولووو عن جد لي ستحوا ماتوا اساسا لو في عنا دولة كنت وامثالك مجردين من الحقوق المدنية	0	arab
@user @user خنزير بري	0	arab
سوف نرى كلاب زغرتا ولبنان وبيت فرنجيه وسنرى كيف سوف يستطيعون الهرب وتخليص انفسهم	1	arab
انت تطلب من السوريين العودة الى لبنان هل تريد ان اقبل بهذا؟ انت تتكلم بالصراخ وانا اريد عقل وفكر اسمعه… 	0	arab
اسم الله عليك شعلت زكا	0	arab
انو انتي عم تعملي جو تأكدي يا اعلامية مين ورا هيدا الاعلان الممول ورجعي علقي بس عندك عقدة السعودية وعقدة طائفية	0	arab
شام يا ذا السيف لم يغب 	0	arab
والله كبرت وصرت تبعت وفود      	0	arab
إذا خرجت فرأيت امرأة سافرة متبرجة كأنها تقول هيت لك فخذ من عفّة يوسف عليه السلام، وإذا رأيت امرأة متحجبة عفيفة فخذ من شهامة موسى عليه السلام	0	arab
انسو كل شي عالتايملاين جبران باسيل صرلو يومين مش طالع حسو حدا يتطمن عنو	0	arab
الوئام بمنارتك نهتدي ونجتمع صوت الوعي وانبثاق الأحرار وئامنا غدوت كالطودالراسخ الأشم العظيم 	0	arab
وقانون التحرش منعو فيسات الورد والقلب	0	arab
شكلك مقصرة بواجباتك الوطنية ابيصير	0	arab
سد بوزك يا صرصور يا خائن يا عميل انتم الذين يستعبدكم الإقطاعي وليد جنبلاط انتم يا قطعان يكفيكم إذلال وتلبية يكفي تجارة بكم	1	arab
شعب معوّد يحضر ال بدّو يفهم شو حكي جبران باسيل عل ؟؟ مازال أخدتن ساعة حتى ترجموا شو قال وعملوا ردّة فعل وترجموا…	0	arab
و سبل علاج هذا الخطأ @url	0	arab
طلع مع انو حدا اتصل فيا وقلا انو الوزير جبران باسيل تلفن للرئيس الروسي وقلو يدق للزعماء المشاركين بالقمة ل…	0	arab
العوني ما الو رب	1	arab
والله ماحدا بدو عرض على طبيب نفسي غيرك شكله العماد عثمان عملك حالة هستيرية 	0	arab
اننا موحدون توحيديين إلى يوم الدين ✌ ✌ ✌  	0	arab
متل العادة 	0	arab
شكرا أستاذ وهاب دمشق رائعه وشاعرنا النواب ذلك الرائع الجميل وتحية لك ذكرتنا بهم ايها الرائع الجميل شكرا 	0	arab
عشان تقدر تعيش المرأة كإنسان وليس كائن اقل مم الرجل لانه مافيه شي علمي يثبت على انه افضل منها بشي وبعدين التحرش او… @url	0	arab
أووووووف السيد حسن يثبت صدق علاقته مع جبران باسيل بويكيليكس يلي خاطبوا أميركا بالعلن وبالسر خطاب آخر	0	arab
ما تكون متل جبران باسيل	0	arab
@user هذا الحشرة ابو عيون خاينه خنزير من خنازير ال سعود	1	arab
تكرمي بنت العم ؛المهم بالموضوع انو البراظيل ما رح تفوز بالكأس و سوف نرى	0	arab
سعادتك شو بدك تحاسب لتحاسب، لبنان غرقان بمتاهات الزعرنة والعكرتة، والصفقات المشبوهة على حساب الشعب 	0	arab
تقدرون تصيرون كوميك بدون ماتقولون كلام وسخ وبدون ماتحشون وبدون ماتقللون من قيمة احد !	0	arab
نحن في بعضٍ من دولة 	0	arab
لكن الغريب في هذا التقرير ان السعودين يشربون بول البعير فهم معذورين في سلوكهم @user	1	arab
ميرسي يا رفيقة تعبناكي معنا	0	arab
تقتلن يعني لاء ما بيحرزو خليهن عم يهوشو منتسلى فيهن منزهق بلاهن 	0	arab
@user هذا شعار هندوس	0	arab
@user @user @user @user نعم يا محمد السودان فيه هندوس ليهم 50 او 70 سنه متواجدين في الخرطوم وا… @url	0	arab
انت بعدك عم تحكي افتكرتك محبوس 	0	arab
سينهار اكثر وأكثر لطالما نموذج وئام وهام موجود في مجتمعنا 	1	arab
إن الخوازيق قد تكالبت علينا	0	arab
@user @user ههههه بول البعير الان زدت جهلا اذا كنت رافضيا ليس عليك عتب وان كنت سني فكلامك ذا اثبت بانك… @user	0	arab
نشكر معالي الوزير جبران باسيل ع اختيارو مجال السياسية لانو لولا وجوده كان في كتير اعلاميين مجبورين يقعدوا بالبيت قبل…	0	arab
والسلع #بايرة لولا اختلاف الشفوف	0	arab
من اسباب ظاهرة التحرش بالمرأة: @url	0	arab
شوفت يا فالفيردي يا خنزير جووووووووووووا مالكوم	1	arab
خلو بالكم قطر ما وراها غير الخراب 	0	arab
خيّ نحنا ما منستاهلك و مش مقدرينك محلك مش بالجاهلية محلك بسوريا 	0	arab
هههههههههههه ما رح يرد لان شي مخجل صدقيني بس اذا بدك تعرفي وكتير حابي سألي عن ماضي وهاب بتعرفي جواب 	0	arab
قد ما يحكوا ما راح يوصلوا لشي الله يحميه الاستاذ ويطويل عمره 	0	arab
عيار بول البعير مخلوط ببول الحمير  @user	1	arab
اكيد كلهم عاهرات وفاسدين 	1	arab
@user @user حر وشهم وشريف واصيل رغما عن انوفكم يا خنازير الخنزيره انتم ومن يمولكم الخائن الحاقد الحا… @url	1	arab
معادلة قرآنية هذه معاليك ناتي بقوم غيركم ثم لا يكونوا امثالكم 	0	arab
الطريقة الأفضل لتحصل على ريتويت ولايك هل ايام  تقتطع جزء من مقابلة للوزير باسيل  طبعا جزء غير مكتمل  ثم تغرد به وتقول جبران مع التطبيع	0	arab
زين العمر لهذا احب جبران باسيل	0	arab
هجوم قوي من وهاب لا تدفع إلا للشر 	0	arab
ما افهم كيف الناس يبررو غلطة الاب ! ترا اللبس ماليه دخل هوا من جوا معتل ويحتاج علاج نفسي يعني حتى الاب نخاف منه!!!… @url	0	arab
@user @user انا من الصومال  ومقيم في السعودية والله كنت من محتفلين بس بطلي كذب أكثر اللي كانون مسوين زحمه الحريم بطلي كذب	0	arab
حالتين مر بهم لبنان	0	arab
قد ما صايرة الأمور خبيصة بهالترندات أوقات بفوت وإقرا شي نص ساعة تا إفهم مين علقان مع مين وعشو علقانين هههه وفزرة	0	arab
مثل القطط تأكل وتنكر 	0	arab
المسؤول في التيار الوطني الحر ناجي حايك على خطى رئيس التيار جبران باسيل في تبرير التطبيع مع اسرائيل ناجي	0	arab
كل شخص ة واضع صورة جبران باسيل ك بروفايل على صفحتوا وعامل ريتويت لتغريداته ، يعمل لايك لتغريدتي ❤	0	arab
حملي سلاحك قصدي سكربينتك ونزلي عالمعركة	0	arab
أخي المريض قم بزيارة مستشفى الأمراض العقلية قبل أن يستفحل فيك المرض الخبيث 	0	arab
رسالة لذات ماضية عتيقة والله	0	arab
من كلمة معالي الوزير جبران باسيل في افتتاحية القمة العربية	0	arab
مش انت اللي قلت وسام الحسن له علاقة بإغتيال رفيق الحريري في مجال انت وعثمان تبتزوا بعض بعيد عن العالم وتخففو شحن	0	arab
طيب والسعودية شو عملت ما دعمت الارهاب ب سوريا وانت بآخر طلاتك عم تمدحها ؟ لماذا الكيل بمكيالين 	0	arab
لا تُلقوا جواهركم أمام الخنازير، قال السيّد المسيح.	0	arab
لغويًّا وقف التضليل حضرة رئيس حزب التوحيد العربي على أساس 	0	arab
يعني هيدا الشي يلي إسموا جبران باسيل، لو عمل شغلة وحدة منيحة بحقّ الوطن، من قصة الكهربا، للباسبور اللبناني، لو عمل حا…	0	arab
ضيعان الفهم يا دكتور	0	arab
أين يقع الشخص في السلم الاجتماعي + مدى قدرته على التأثير على محيطه + ذاكرته و إلمامه بشؤون من كانوا قبل…	0	arab
من أهم الإشارات في حديث السيد نصر الله ذكر وثائق وكيليكس بالنسبة للثقة بالرئيس عون والوزير جبران باسيل	0	arab
يا من ظللتم تتباكون على خنازير منظمة الكنيسة الإرهابية لثلالث ايام	1	arab
بول البعير يحتل الثل… @user	0	arab
جبران باسيل للمرّة الثانية على التوالي يقر بحق اسرائيل بالوجود والأمان	0	arab
انا كنت جرب احكي انو لبنان و نحن ولازم وحدة وطنية اي شي بيهوي من هيك شعب عميل للعدو الصهيوني و بكل وقاحة بدن يتجرأو على رناجرنا الي اطهر منهم ومن اذعمائهم نشالله رح يجي ليوم ويعرفو انهم لا شيئ فقط ذباب لا اكثر	1	arab
وبحسب المعطيات المتداولة فإن هناك وعوداً تلقّاها رئيس الحكومة سعد الحريري من دول خليجية بتوظيف أموال	0	arab
جبران باسيل ل  ربما علينا تعليم الغرب كيف تدار بلد دون ميزانية	0	arab
اذا موظف فجعان رئيسو قلو بعطيك كم ساعة زيادة وسب جبران باسيل شغلتنا نقعد ندافع عن نفسنا نحنا ؟؟	0	arab
لا يوجد مشكله مع دمشق لكن المشكله مع النظام الحاكم في دمشق لا يمكن اختصار سوريا بنظام او بشخص بشار الاسد 	0	arab
أقرت القمة العربية التنموية الاقتصادية والاجتماعية اقتراحا لبنانيا مهما في شأن أزمة النازحين واللاجئين	0	arab
بتقتلوا القتيل وبتمشوا بجنازته يا جماعة الخوات اللبنانية والتاريخ لن يرحمكم معراب خانت لبنان	1	arab
خنازير جلدهم تخين فعلا	1	arab
وهاب لقاء خلدة ليس موجها ضد أحد 	0	arab
يا معالي الوزير، الوضع نفسه لما تهلل للشقيقة سوريا وتعادي كل العرب مصيبتنا انو كل فريق بهلل للخارج، ال… 	0	arab
يلا ضبوا تويتات مقابلة جبران باسيل و نزلولنا تويتات التضامن مع الرفيق مادورو	0	arab
هيدا بكرا بيضب اغراضه وببلحق ربعه بس يبطل اله خبز هون 	0	arab
نبيه بري علاقتي ممتازة مع فخامة الرئيس	0	arab
عاجل وزير الخارجية اللبناني جبران باسيل أمير قطر كسر الحصار الذي كان سيفرض على القمة ونشكره على خطوة مشاركته شخصيا	0	arab
هل هي فعلا مراكز أبحاث	0	arab
@user @user  اليوم الخفافيش هادين هاملين هاشتاغ أي أحلى السهر ولا النوم بول البعير عا… @user	0	arab
فاكر 	0	arab
لو في دولة اصلا كانوا زجوك الك بالسجن فورا 	0	arab
إذا إنت قريب من بيت جبران باسيل شوف إذا بعدو عالشباك	0	arab
هذا فيديو ومنظر، وهل مستندات التعدي بين يديك، إذا كان كذلك فلتتقدم بها إلى القضاء المختص، دون التشهير	0	arab
عزيزي وئام شو يعني رعديداً	0	arab
وين الف صاروخ ؟ ترى الشام صارت غربول 	0	arab
صحيح بالنسبة لواحد متلك بيعتمد على مصاري ايران لبنان اخر همو 	0	arab
سعودي كلك اسيد مش فخر 	0	arab
@user @user @user @user بول البعير . البعير كان يركب عليه أجدادك ويتنقلون عليه لايكون كانه… @user	0	arab
ممكن تخبرنا مين هني الابطال الثلاثة؟ 	0	arab
مينك يا شخاخة بدك تعلمي العالم؟ومن ايمتا يا عونية صرتي تفهمي لو فيكي شوية فهم وشرف ما بتمشي ورا معاق باع عرضو للنظام السوري ونام بحضن اسد الاجرام لاغتال رؤوسائنا ونكل فينا ولاحقنا وبعدو عم يفجرنا وماشي تحت جناح ميليشيا حسن نصرالله رجعي شوفي يا عونية كتابك البرتقالي بتفهمي قصدي	1	arab
هول ناسيهن منيح ذكرتو فيهن   	0	arab
السيد الرئيس الكافر بشار الأسد يحتفل بعيد المولد النبوي الشريف القيادة الحكيمة منحبك	1	arab
كان الزلمي معتذر رئيس جمهوريتك وصهرو قلقو ربو هني ويتصلو 	0	arab
انت سوري درزي اكيد او علوي او خربطلي  اخرس ولاك  انت وبشارك معك	1	arab
انت بس شاطر تغرد هههههه خلصنا بقا ما انت كنت بالسلطة الفاسدة بكرا بس تجي وزير بتغير رايك 	0	arab
بعدالودادوالنجمومازيمبي دورك يا حوريا#افريقيا_يا_اهلي	0	arab
الحق على ألشعب ألبهيم أللي بس زعيم طائفتوا أللي مزحفو و مركعو حدا يقرب عليه بيركض وبيصير يصّرخ بالدم  	1	arab
نحتاج إلى غسيل دماغ جديد وكلّو بيرجع تمام بإذن الله   شرعوها للحشيشة 	0	arab
بعد صدور القرار الاميركي بمعاقبة داعمي الاسد في اعادة الإعمار ، أنباء عن انعقاد مؤتمر لاعادة إعمار سوريا في العاصمة اليمني…	0	arab
نحتاج الى عميل سوري يا مفتن جوقة طبلي لزمرلك اولاد انيسة العاهرة         	1	arab
الله يقوي هالطائفة ويبارك برجالها الأحرار ومشايخنا الي منشوف حالنا فيهن يطول عمرك وعمرو معالي الوزير 	0	arab
نابوليون رغم قصر قامته احتل نصف العالم	0	arab
محاكمة مدرب لياقة بتهمة #التحرش بطالبة داخل صالة رياضية	0	arab
معالي الوزير انتا مش مشكلتك مع قطر مشكلتك مع ايا رءيس او امير بيجي عل قمه لانو مابدك تنجح لقمه بيين انك مع فريق لي ضدد القمه 	0	arab
الغلام جبران باسيل بلغة متعثرة لعقلية مضطربة يعتبر ان امير قطر كسر الحصار على الدوحة بحضوره القمة	0	arab
نحتاج أن نكون شعب لنعرف ما هو الوطن و ماذا هذا الوطن 	0	arab
والإعتداءات على مشاعات الدولة من قبل الممانعين حلفاءك لماذا تغض النظر عنه يا حامل لواء مكافحة الفس 	0	arab
وئام قديش قابض عليها هااااي	0	arab
بعد المدارس وذهاب الازواج للدوام اغلب الحريم تفقد الحنية والرومانسية رغم افضل جوا لها هوا في الصباح فلات… @url	0	arab
هههه سعودي شو هيدا مرتد لولد لولد وتاني شي كردي 	1	arab
نعم سوريا قلب العروبة النابض وقاهرة الارهاب الوهابي والاخونجي عملاء الناتوا واسرائيل لقد تكسرت على جدرا 	0	arab
كلب مسيحي سليمان فرنجية تابع لتيار مرده لبناني عم يمشطو جماعته منطقة مجليا و لعرينيه	1	arab
السيد نصر الله اذا حكا هيك شي كلنا بحقلنا نسأل شو خلا يحكي للي حكاهقصة جبران باسيل عم تكرر فمن هيدا المن 	0	arab
لم يكن خطاب الوزير جبران باسيل في إفتتاح القمة الإقتصادية بمستوى تطلعات اللبنانيين فبدل أن يركز لإطلاع الوفود على ما يع…	0	arab
لي اصلا اكتر بلد عربي قراراته داخلية مية بالمية والدولة بتشتغل فيه بلا ميزانية وبلاحكومة 	0	arab
نحنا مع إنو القاتل يأخذ عقابه إلى أي جهة وحزب وتيار ومذهب ومرجعية إنتمى وهذا بالنسبة للمرحوم محمد أبو دياب	0	arab
حقو للأمانة،مو معقول قاعد بحضنو و ما عم تلحمس دقنو	0	arab
يا قائد نريد امثالكم  اشخاص تخاف الله و تقول كلمة الحق و شعب واعي يستطيع التفرقة بين الفساد و العروبة 	0	arab
اذا العونية السياسية طفت قلبكن جاي الباسيلية السياسية تفلجكن و تخلص عليكن كابوسكن صبح وضهر و عشية جبران باسيل	0	arab
@user @user احسن انوا نزل قانون التحرش لأن مو معقول نقعد نعيش ب فقاعة الصحوة يفرقون بين الجنسين لي… @url	0	arab
هل نسيت ان اب و ام هذا الامير كانوا اول من زار لبنان بعد حرب و زاوا الجنوب و مولوا	0	arab
مو مشكلة نحن نشيل عنك بنت العم بدنا خدمة بس	0	arab
روحي تعلمي العربي اول شي تتعرفي تفهمي شو حكي بالانكليزي	0	arab
قال الشاعر ابو قاسم الشابي إذا الشعب يوما أراد الحياة فلا بد أن يستجيب القدر ولا بد لليل أن ينجلي ولا… 	0	arab
من كتر المغتربين العزابية شرواك	0	arab
بسيطة هلق بيفقعون خطاب كلو مشاعر وشوية طائفية بيمشي الحال وبتروح الريحة	0	arab
متل ما بدك بس هيدي حتكون اطول ثانية بتمرق بحياة جبران باسيل و حلمو للرئاسة	0	arab
وكمان هالمرة أهل الغوطة ضربوا حالهن كيماوي؟	0	arab
اللعنة علي قطر شعبا و حكومة و مقيمين 	1	arab
ارمني يوناني يحمل جنسية المانية من مواليد سوريا يعني ابوه كان لاجئ كلب ابن شحاطة بسوريا كاتب على واجهة شركته الخاصة يجب ان ترحل ميركل لك ياحيف على الفول والحمص اللي اكلته بببلدنا يا ابن الصرماية	1	arab
وأكد كولونب، خلال مقابلة مع مجلة لكسبرس، أن استراتيجية الترانزيت تقتصر على إنشاء مراكز عبور اللاجئين الأفارقة الموج… @url	0	arab
بالفيديو جبران باسيل يعترف بحق الكيان الصهيوني بضمان أمنه	0	arab
بس مهضوم كتير بضحكني سيلو خاصة بس يحاول يعمل زلمي	0	arab
وشو عملت للقدس انت وازلامك يا معلم 	0	arab
كأنك بتشبه الشباب او انا غلطاني يا تومي 	0	arab
فالرئيس السوري يثمن ويقدر مواقف فخامته ووزير الخارجية جبران باسيل التي تنبع من رؤيتهما الاستراتيجية للصراع في الشرق الاو…	0	arab
طيييط عليك وعلى وهاب يعلن اللي عطاكم الشهادة انتو الاتنين اجحش من بعض 	1	arab
غيرو الدستور وشوف إذا بكون طائفي بعطيك يلي بدك ياه على فكرة إعادة المسحين مش خطأ للبنان وهذا	0	arab
جبران باسيل انت تمثّل كل لبناني عظيم وشريف انت تمثّل كل لبناني طموح انت عدو كل سياسي خمول  مهتري هوّي وافكارو انت عدو 	0	arab
انت واشكالك عباد المال تبحثون عن الازمات لجل مصالح شخصيه 	0	arab
خلص حبيبي ولا يهمك منفرك بالموضوع 	0	arab
منتمنى عليك تسكر تمك لانو خلص طفح الكيل العقاب لوهاب وهاب قاتل ابو دياب 	0	arab
كول هوا شايفني خايف منك يعني هواي عليك وعل امارات شعب ما يجي بالاحترام طز فيك وبلدك	1	arab
شيعة بعلبك و الجنوب بيشتغلو بشركات و فنادق في قطر لأنون قرفانين لبنان يلا قررربت	0	arab
معناها حقو الشحاذ يعيط عليكي هههه	0	arab
@user @user هذا الترقيع لا ينفع، الدين المجوسي إنفضح وكشف ستره وأصبح الصغير قبل الكبير يعرف أنهم على ملة… @user	1	arab
@user @user لأن من يدير الفار  ذنب خنزير	0	arab
يا ريت قبل ما تحاول تحكي إنك تبحث عن الحقيقة؛ بس إنت كل همك تسجيل موقف 	0	arab
مش سوري؟؟ مين وين حضرتك؟؟ في مسيحي قي بلاد الشام مش سوري؟؟	0	arab
سنبقى معكم لتحقيق منطق العدالة لجميع أبناء الطائفة المعروفية 	0	arab
يلّي بدّو يجيب سيرة الوزير جبران باسيل بالعاطل بدّو يسمع كلام أوسخ من أعمال حركة أمل	1	arab
مين غيرو الفتى الطائر جبران باسيل	0	arab
@user @user النجوم الافارقة الافضل في العالم منهم البرازيليين	0	arab
شو خواجة هالخواجا 	0	arab
خريجي الأزهر بمطروح تنظم أمسية دينية تحت عنوان  التحرش جريمة في حق المرأة والمجتمع	0	arab
@user @user @user @user ندري شلون نفهم عيال المتعه، مشروب ابوال البعير للعلاج فقط لكن مرجعي… @user	1	arab
الاماراتين يتفوقون على العالم بكثرة الغباء 	1	arab
عم تحكي جد سؤال فيه مناصفة طائفية بالنتائج لحتى ما حطوا النتايج بالجارور	0	arab
انت الفادي بس للاعور 	0	arab
جبران باسيل من الملتقى الاقتصادي العالمي في دافوس ينصح لندن و واشنطن	0	arab
موفقين ونحن معكم وسنقرا لكم 	0	arab
ما حدا جابرك ضلك هون   	0	arab
لم يقل جبران باسيل غير ذلك كلامه دبلوماسي	0	arab
لاعاش من خان الوطن ولا أرتفع له مستوى=ويظل سلعه بايره في السوق ماحد يشتريه	0	arab
قائدنا الغالي شو بتتوقع من هيك دولة فاسدة غير السرقة ووعود الناس الكذابة اغرقوا البلد بالديون والصفقا	0	arab
